tx_id,gene_id
ENST00000380991,ENSG00000119782
ENST00000438630,ENSG00000119782
ENST00000380986,ENSG00000119782
ENST00000496149,ENSG00000119782
ENST00000452109,ENSG00000119782
ENST00000421839,ENSG00000119782
ENST00000367649,ENSG00000075391
ENST00000465723,ENSG00000075391
ENST00000696605,ENSG00000075391
ENST00000462775,ENSG00000075391
ENST00000696606,ENSG00000075391
ENST00000696607,ENSG00000075391
ENST00000433130,ENSG00000075391
ENST00000463079,ENSG00000075391
ENST00000233468,ENSG00000115128
ENST00000478050,ENSG00000115128
ENST00000469867,ENSG00000219626
ENST00000461972,ENSG00000219626
ENST00000613899,ENSG00000219626
ENST00000486967,ENSG00000219626
ENST00000460686,ENSG00000219626
ENST00000615575,ENSG00000219626
ENST00000615135,ENSG00000219626
ENST00000611127,ENSG00000219626
ENST00000611917,ENSG00000219626
ENST00000611138,ENSG00000219626
ENST00000605140,ENSG00000271503
ENST00000651122,ENSG00000271503
ENST00000605509,ENSG00000271503
ENST00000238721,ENSG00000115129
ENST00000335934,ENSG00000115129
ENST00000407482,ENSG00000115129
ENST00000417886,ENSG00000115129
ENST00000413037,ENSG00000115129
ENST00000470636,ENSG00000115129
ENST00000319416,ENSG00000240021
ENST00000367643,ENSG00000240021
ENST00000367642,ENSG00000240021
ENST00000367641,ENSG00000240021
ENST00000419909,ENSG00000240021
ENST00000367639,ENSG00000240021
ENST00000442872,ENSG00000240021
ENST00000313213,ENSG00000176732
ENST00000465360,ENSG00000176732
ENST00000436622,ENSG00000176732
ENST00000610442,ENSG00000276087
ENST00000648005,ENSG00000276087
ENST00000414099,ENSG00000183873
ENST00000327956,ENSG00000183873
ENST00000333535,ENSG00000183873
ENST00000413689,ENSG00000183873
ENST00000423572,ENSG00000183873
ENST00000455624,ENSG00000183873
ENST00000450102,ENSG00000183873
ENST00000449557,ENSG00000183873
ENST00000464652,ENSG00000183873
ENST00000491944,ENSG00000183873
ENST00000476683,ENSG00000183873
ENST00000478720,ENSG00000198399
ENST00000361999,ENSG00000198399
ENST00000355123,ENSG00000198399
ENST00000427234,ENSG00000198399
ENST00000449392,ENSG00000198399
ENST00000479575,ENSG00000198399
ENST00000406921,ENSG00000198399
ENST00000416160,ENSG00000198399
ENST00000412011,ENSG00000198399
ENST00000469848,ENSG00000198399
ENST00000443927,ENSG00000198399
ENST00000407704,ENSG00000198399
ENST00000484239,ENSG00000196660
ENST00000366926,ENSG00000196660
ENST00000696608,ENSG00000196660
ENST00000356609,ENSG00000196660
ENST00000484079,ENSG00000196660
ENST00000696609,ENSG00000154380
ENST00000366843,ENSG00000154380
ENST00000366844,ENSG00000154380
ENST00000358675,ENSG00000154380
ENST00000635051,ENSG00000154380
ENST00000498108,ENSG00000154380
ENST00000483952,ENSG00000154380
ENST00000497899,ENSG00000154380
ENST00000391874,ENSG00000154380
ENST00000284563,ENSG00000154380
ENST00000294702,ENSG00000162676
ENST00000696667,ENSG00000162676
ENST00000370332,ENSG00000162676
ENST00000427103,ENSG00000162676
ENST00000696668,ENSG00000162676
ENST00000483490,ENSG00000162676
ENST00000696669,ENSG00000162676
ENST00000696670,ENSG00000162676
ENST00000696671,ENSG00000162676
ENST00000483273,ENSG00000233954
ENST00000696689,ENSG00000233954
ENST00000366528,ENSG00000203667
ENST00000391839,ENSG00000203667
ENST00000411948,ENSG00000203667
ENST00000498262,ENSG00000203667
ENST00000464757,ENSG00000203667
ENST00000640006,ENSG00000284526
ENST00000710623,ENSG00000284526
ENST00000713548,ENSG00000284526
ENST00000394008,ENSG00000198083
ENST00000262345,ENSG00000081985
ENST00000544434,ENSG00000081985
ENST00000696754,ENSG00000081985
ENST00000696755,ENSG00000081985
ENST00000696756,ENSG00000081985
ENST00000541374,ENSG00000081985
ENST00000371000,ENSG00000081985
ENST00000696757,ENSG00000081985
ENST00000674203,ENSG00000081985
ENST00000696758,ENSG00000081985
ENST00000696759,ENSG00000081985
ENST00000696760,ENSG00000081985
ENST00000648487,ENSG00000081985
ENST00000696761,ENSG00000081985
ENST00000696762,ENSG00000081985
ENST00000441640,ENSG00000081985
ENST00000696763,ENSG00000081985
ENST00000465396,ENSG00000081985
ENST00000295150,ENSG00000186453
ENST00000456591,ENSG00000186453
ENST00000432434,ENSG00000186453
ENST00000415196,ENSG00000186453
ENST00000696011,ENSG00000163798
ENST00000696012,ENSG00000163798
ENST00000696013,ENSG00000163798
ENST00000326019,ENSG00000163798
ENST00000618046,ENSG00000163798
ENST00000613517,ENSG00000163798
ENST00000696014,ENSG00000163798
ENST00000696015,ENSG00000163798
ENST00000427424,ENSG00000163798
ENST00000492196,ENSG00000163798
ENST00000395675,ENSG00000240445
ENST00000443457,ENSG00000240445
ENST00000442380,ENSG00000240445
ENST00000454745,ENSG00000240445
ENST00000486488,ENSG00000177994
ENST00000398634,ENSG00000177994
ENST00000405749,ENSG00000177994
ENST00000317627,ENSG00000177994
ENST00000447328,ENSG00000177994
ENST00000615983,ENSG00000177994
ENST00000414747,ENSG00000177994
ENST00000491538,ENSG00000177994
ENST00000673912,ENSG00000214595
ENST00000356458,ENSG00000214595
ENST00000491655,ENSG00000214595
ENST00000493997,ENSG00000214595
ENST00000673655,ENSG00000214595
ENST00000673746,ENSG00000214595
ENST00000673916,ENSG00000214595
ENST00000674035,ENSG00000214595
ENST00000481376,ENSG00000214595
ENST00000673905,ENSG00000214595
ENST00000490828,ENSG00000214595
ENST00000472965,ENSG00000214595
ENST00000488611,ENSG00000214595
ENST00000466608,ENSG00000214595
ENST00000468526,ENSG00000162551
ENST00000374840,ENSG00000162551
ENST00000539907,ENSG00000162551
ENST00000540617,ENSG00000162551
ENST00000374832,ENSG00000162551
ENST00000374830,ENSG00000162551
ENST00000374829,ENSG00000162551
ENST00000264657,ENSG00000168610
ENST00000678960,ENSG00000168610
ENST00000678906,ENSG00000168610
ENST00000678044,ENSG00000168610
ENST00000713583,ENSG00000168610
ENST00000679231,ENSG00000168610
ENST00000677421,ENSG00000168610
ENST00000678048,ENSG00000168610
ENST00000678445,ENSG00000168610
ENST00000678674,ENSG00000168610
ENST00000678913,ENSG00000168610
ENST00000678764,ENSG00000168610
ENST00000678792,ENSG00000168610
ENST00000679166,ENSG00000168610
ENST00000677442,ENSG00000168610
ENST00000677723,ENSG00000168610
ENST00000678043,ENSG00000168610
ENST00000679014,ENSG00000168610
ENST00000677030,ENSG00000168610
ENST00000676636,ENSG00000168610
ENST00000677271,ENSG00000168610
ENST00000678572,ENSG00000168610
ENST00000677479,ENSG00000168610
ENST00000678905,ENSG00000168610
ENST00000677820,ENSG00000168610
ENST00000679185,ENSG00000168610
ENST00000678827,ENSG00000168610
ENST00000462286,ENSG00000168610
ENST00000677346,ENSG00000168610
ENST00000491272,ENSG00000168610
ENST00000677500,ENSG00000168610
ENST00000677002,ENSG00000168610
ENST00000677152,ENSG00000168610
ENST00000677603,ENSG00000168610
ENST00000585517,ENSG00000168610
ENST00000677308,ENSG00000168610
ENST00000678535,ENSG00000168610
ENST00000389272,ENSG00000168610
ENST00000588969,ENSG00000168610
ENST00000677763,ENSG00000168610
ENST00000404395,ENSG00000168610
ENST00000462269,ENSG00000168610
ENST00000677270,ENSG00000168610
ENST00000678659,ENSG00000168610
ENST00000471989,ENSG00000168610
ENST00000498330,ENSG00000168610
ENST00000678108,ENSG00000168610
ENST00000478276,ENSG00000168610
ENST00000678529,ENSG00000168610
ENST00000585360,ENSG00000168610
ENST00000590776,ENSG00000168610
ENST00000394609,ENSG00000115310
ENST00000405240,ENSG00000115310
ENST00000357376,ENSG00000115310
ENST00000337526,ENSG00000115310
ENST00000317610,ENSG00000115310
ENST00000357732,ENSG00000115310
ENST00000394611,ENSG00000115310
ENST00000404909,ENSG00000115310
ENST00000486085,ENSG00000115310
ENST00000491592,ENSG00000115310
ENST00000485749,ENSG00000115310
ENST00000438462,ENSG00000115310
ENST00000427710,ENSG00000115310
ENST00000461004,ENSG00000115310
ENST00000696766,ENSG00000289715
ENST00000640756,ENSG00000136634
ENST00000423557,ENSG00000136634
ENST00000367099,ENSG00000136634
ENST00000471071,ENSG00000136634
ENST00000659642,ENSG00000136634
ENST00000659065,ENSG00000136634
ENST00000664374,ENSG00000136634
ENST00000326448,ENSG00000068885
ENST00000483465,ENSG00000068885
ENST00000496589,ENSG00000068885
ENST00000487943,ENSG00000068885
ENST00000478278,ENSG00000068885
ENST00000463240,ENSG00000068885
ENST00000483325,ENSG00000068885
ENST00000472555,ENSG00000068885
ENST00000461213,ENSG00000068885
ENST00000478460,ENSG00000068885
ENST00000484963,ENSG00000068885
ENST00000465537,ENSG00000068885
ENST00000472773,ENSG00000068885
ENST00000475677,ENSG00000068885
ENST00000498409,ENSG00000068885
ENST00000468218,ENSG00000068885
ENST00000486856,ENSG00000068885
ENST00000478370,ENSG00000068885
ENST00000477495,ENSG00000068885
ENST00000482317,ENSG00000068885
ENST00000465972,ENSG00000068885
ENST00000489004,ENSG00000068885
ENST00000468327,ENSG00000068885
ENST00000478536,ENSG00000068885
ENST00000498145,ENSG00000068885
ENST00000467254,ENSG00000068885
ENST00000466326,ENSG00000068885
ENST00000359637,ENSG00000000971
ENST00000695968,ENSG00000000971
ENST00000695969,ENSG00000000971
ENST00000470918,ENSG00000000971
ENST00000695970,ENSG00000000971
ENST00000695971,ENSG00000000971
ENST00000695972,ENSG00000000971
ENST00000695973,ENSG00000000971
ENST00000695974,ENSG00000000971
ENST00000695975,ENSG00000000971
ENST00000695976,ENSG00000000971
ENST00000695978,ENSG00000000971
ENST00000695979,ENSG00000000971
ENST00000695980,ENSG00000000971
ENST00000695981,ENSG00000000971
ENST00000696018,ENSG00000000971
ENST00000696019,ENSG00000000971
ENST00000696020,ENSG00000000971
ENST00000696021,ENSG00000000971
ENST00000696022,ENSG00000000971
ENST00000696023,ENSG00000000971
ENST00000696024,ENSG00000000971
ENST00000696025,ENSG00000000971
ENST00000695983,ENSG00000000971
ENST00000696026,ENSG00000000971
ENST00000696027,ENSG00000000971
ENST00000696028,ENSG00000000971
ENST00000696029,ENSG00000000971
ENST00000695984,ENSG00000000971
ENST00000696030,ENSG00000000971
ENST00000367429,ENSG00000000971
ENST00000630130,ENSG00000000971
ENST00000696031,ENSG00000000971
ENST00000496761,ENSG00000000971
ENST00000695986,ENSG00000000971
ENST00000695987,ENSG00000000971
ENST00000466229,ENSG00000000971
ENST00000695977,ENSG00000000971
ENST00000695990,ENSG00000000971
ENST00000497311,ENSG00000113810
ENST00000465903,ENSG00000113810
ENST00000485645,ENSG00000113810
ENST00000472991,ENSG00000113810
ENST00000472282,ENSG00000113810
ENST00000467468,ENSG00000113810
ENST00000468653,ENSG00000113810
ENST00000469762,ENSG00000113810
ENST00000357388,ENSG00000113810
ENST00000469858,ENSG00000113810
ENST00000489573,ENSG00000113810
ENST00000462787,ENSG00000113810
ENST00000490207,ENSG00000113810
ENST00000485867,ENSG00000113810
ENST00000344722,ENSG00000113810
ENST00000470240,ENSG00000113810
ENST00000497984,ENSG00000113810
ENST00000487747,ENSG00000113810
ENST00000465563,ENSG00000113810
ENST00000494612,ENSG00000113810
ENST00000467263,ENSG00000113810
ENST00000462668,ENSG00000113810
ENST00000493695,ENSG00000113810
ENST00000484799,ENSG00000113810
ENST00000497203,ENSG00000113810
ENST00000488017,ENSG00000113810
ENST00000486711,ENSG00000113810
ENST00000466642,ENSG00000169764
ENST00000484142,ENSG00000169764
ENST00000482668,ENSG00000169764
ENST00000467648,ENSG00000169764
ENST00000394417,ENSG00000169764
ENST00000497510,ENSG00000169764
ENST00000483461,ENSG00000169764
ENST00000480679,ENSG00000169764
ENST00000613823,ENSG00000169764
ENST00000483108,ENSG00000169764
ENST00000487469,ENSG00000169764
ENST00000493222,ENSG00000169764
ENST00000676870,ENSG00000169764
ENST00000678298,ENSG00000169764
ENST00000627474,ENSG00000169764
ENST00000677841,ENSG00000169764
ENST00000467400,ENSG00000169764
ENST00000676780,ENSG00000169764
ENST00000487640,ENSG00000169764
ENST00000678951,ENSG00000169764
ENST00000678974,ENSG00000169764
ENST00000475550,ENSG00000169764
ENST00000484056,ENSG00000169764
ENST00000640075,ENSG00000169764
ENST00000337130,ENSG00000169764
ENST00000488245,ENSG00000169764
ENST00000626380,ENSG00000169764
ENST00000497883,ENSG00000169764
ENST00000445915,ENSG00000169764
ENST00000496334,ENSG00000169764
ENST00000467999,ENSG00000169764
ENST00000475462,ENSG00000169764
ENST00000487042,ENSG00000169764
ENST00000491621,ENSG00000169764
ENST00000472047,ENSG00000169764
ENST00000465515,ENSG00000169764
ENST00000494536,ENSG00000169764
ENST00000679256,ENSG00000169764
ENST00000495020,ENSG00000169764
ENST00000696032,ENSG00000289697
ENST00000696033,ENSG00000289697
ENST00000377093,ENSG00000054523
ENST00000696500,ENSG00000054523
ENST00000676179,ENSG00000054523
ENST00000696501,ENSG00000054523
ENST00000263934,ENSG00000054523
ENST00000696502,ENSG00000054523
ENST00000696503,ENSG00000054523
ENST00000696504,ENSG00000054523
ENST00000377086,ENSG00000054523
ENST00000377083,ENSG00000054523
ENST00000696505,ENSG00000054523
ENST00000696506,ENSG00000054523
ENST00000377081,ENSG00000054523
ENST00000620295,ENSG00000054523
ENST00000622724,ENSG00000054523
ENST00000495136,ENSG00000054523
ENST00000696507,ENSG00000054523
ENST00000497835,ENSG00000054523
ENST00000465635,ENSG00000054523
ENST00000483340,ENSG00000054523
ENST00000635499,ENSG00000054523
ENST00000470616,ENSG00000054523
ENST00000417037,ENSG00000172936
ENST00000652213,ENSG00000172936
ENST00000699084,ENSG00000172936
ENST00000484513,ENSG00000172936
ENST00000416282,ENSG00000172936
ENST00000460295,ENSG00000172936
ENST00000650112,ENSG00000172936
ENST00000652590,ENSG00000172936
ENST00000651800,ENSG00000172936
ENST00000421516,ENSG00000172936
ENST00000650905,ENSG00000172936
ENST00000699085,ENSG00000172936
ENST00000699086,ENSG00000172936
ENST00000481122,ENSG00000172936
ENST00000463956,ENSG00000172936
ENST00000469005,ENSG00000163430
ENST00000295633,ENSG00000163430
ENST00000710954,ENSG00000163430
ENST00000488318,ENSG00000163430
ENST00000480823,ENSG00000163430
ENST00000424703,ENSG00000163430
ENST00000468098,ENSG00000163430
ENST00000464690,ENSG00000163430
ENST00000472536,ENSG00000163430
ENST00000485968,ENSG00000163430
ENST00000467994,ENSG00000163430
ENST00000538924,ENSG00000068615
ENST00000165698,ENSG00000068615
ENST00000646181,ENSG00000068615
ENST00000692664,ENSG00000068615
ENST00000691093,ENSG00000068615
ENST00000687927,ENSG00000068615
ENST00000688400,ENSG00000068615
ENST00000686220,ENSG00000068615
ENST00000687696,ENSG00000068615
ENST00000689156,ENSG00000068615
ENST00000693329,ENSG00000068615
ENST00000644644,ENSG00000068615
ENST00000643817,ENSG00000068615
ENST00000642243,ENSG00000068615
ENST00000535845,ENSG00000068615
ENST00000541910,ENSG00000068615
ENST00000453231,ENSG00000068615
ENST00000691703,ENSG00000068615
ENST00000490915,ENSG00000068615
ENST00000473407,ENSG00000068615
ENST00000489855,ENSG00000068615
ENST00000475475,ENSG00000068615
ENST00000485064,ENSG00000065518
ENST00000184266,ENSG00000065518
ENST00000492739,ENSG00000065518
ENST00000461682,ENSG00000065518
ENST00000491335,ENSG00000065518
ENST00000496588,ENSG00000065518
ENST00000287641,ENSG00000157005
ENST00000358241,ENSG00000198471
ENST00000621333,ENSG00000113916
ENST00000406870,ENSG00000113916
ENST00000419510,ENSG00000113916
ENST00000232014,ENSG00000113916
ENST00000450123,ENSG00000113916
ENST00000479110,ENSG00000113916
ENST00000430339,ENSG00000113916
ENST00000480458,ENSG00000113916
ENST00000438077,ENSG00000113916
ENST00000470319,ENSG00000113916
ENST00000496823,ENSG00000113916
ENST00000263856,ENSG00000115561
ENST00000409727,ENSG00000115561
ENST00000409225,ENSG00000115561
ENST00000393773,ENSG00000115561
ENST00000409810,ENSG00000115561
ENST00000494623,ENSG00000115561
ENST00000486404,ENSG00000115561
ENST00000466032,ENSG00000115561
ENST00000485465,ENSG00000115561
ENST00000237455,ENSG00000239305
ENST00000472030,ENSG00000239305
ENST00000463333,ENSG00000239305
ENST00000477307,ENSG00000239305
ENST00000465629,ENSG00000239305
ENST00000472680,ENSG00000239305
ENST00000308910,ENSG00000174500
ENST00000484193,ENSG00000174500
ENST00000470085,ENSG00000174500
ENST00000495418,ENSG00000174500
ENST00000488580,ENSG00000174500
ENST00000460387,ENSG00000174500
ENST00000487901,ENSG00000174500
ENST00000570584,ENSG00000129221
ENST00000381128,ENSG00000129221
ENST00000381129,ENSG00000129221
ENST00000250087,ENSG00000129221
ENST00000574506,ENSG00000129221
ENST00000575265,ENSG00000129221
ENST00000570466,ENSG00000129221
ENST00000576776,ENSG00000129221
ENST00000576307,ENSG00000129221
ENST00000571740,ENSG00000129221
ENST00000574913,ENSG00000129221
ENST00000272647,ENSG00000144233
ENST00000679797,ENSG00000144233
ENST00000681549,ENSG00000144233
ENST00000393001,ENSG00000144233
ENST00000681313,ENSG00000144233
ENST00000679574,ENSG00000144233
ENST00000680603,ENSG00000144233
ENST00000681844,ENSG00000144233
ENST00000680145,ENSG00000144233
ENST00000680045,ENSG00000144233
ENST00000680886,ENSG00000144233
ENST00000680246,ENSG00000144233
ENST00000680431,ENSG00000144233
ENST00000695238,ENSG00000144233
ENST00000305815,ENSG00000172139
ENST00000487372,ENSG00000172139
ENST00000471295,ENSG00000172139
ENST00000467397,ENSG00000172139
ENST00000486574,ENSG00000172139
ENST00000264039,ENSG00000063660
ENST00000469694,ENSG00000063660
ENST00000420138,ENSG00000063660
ENST00000426280,ENSG00000063660
ENST00000427506,ENSG00000063660
ENST00000425056,ENSG00000063660
ENST00000495100,ENSG00000063660
ENST00000455111,ENSG00000063660
ENST00000466624,ENSG00000063660
ENST00000319838,ENSG00000178623
ENST00000403859,ENSG00000178623
ENST00000430267,ENSG00000178623
ENST00000407714,ENSG00000178623
ENST00000438013,ENSG00000178623
ENST00000308378,ENSG00000174776
ENST00000647816,ENSG00000174776
ENST00000682715,ENSG00000174776
ENST00000476376,ENSG00000174776
ENST00000472600,ENSG00000174776
ENST00000479765,ENSG00000174776
ENST00000493061,ENSG00000174776
ENST00000460448,ENSG00000174776
ENST00000466760,ENSG00000174776
ENST00000488012,ENSG00000174776
ENST00000471198,ENSG00000174776
ENST00000602599,ENSG00000162927
ENST00000316752,ENSG00000162927
ENST00000407787,ENSG00000162927
ENST00000430495,ENSG00000162927
ENST00000421319,ENSG00000162927
ENST00000398658,ENSG00000162927
ENST00000250056,ENSG00000129195
ENST00000573557,ENSG00000129195
ENST00000571373,ENSG00000129195
ENST00000570337,ENSG00000129195
ENST00000572595,ENSG00000129195
ENST00000572447,ENSG00000129195
ENST00000576056,ENSG00000129195
ENST00000573385,ENSG00000129195
ENST00000571572,ENSG00000129195
ENST00000474490,ENSG00000114115
ENST00000619087,ENSG00000114115
ENST00000672186,ENSG00000114115
ENST00000483943,ENSG00000114115
ENST00000487424,ENSG00000114115
ENST00000617459,ENSG00000114115
ENST00000492918,ENSG00000114115
ENST00000444100,ENSG00000162928
ENST00000401576,ENSG00000162928
ENST00000472678,ENSG00000162928
ENST00000295030,ENSG00000162928
ENST00000414712,ENSG00000162928
ENST00000696107,ENSG00000171793
ENST00000480420,ENSG00000171793
ENST00000650070,ENSG00000171793
ENST00000648914,ENSG00000171793
ENST00000649864,ENSG00000171793
ENST00000463285,ENSG00000171793
ENST00000650634,ENSG00000171793
ENST00000696108,ENSG00000171793
ENST00000648020,ENSG00000171793
ENST00000649124,ENSG00000171793
ENST00000498694,ENSG00000171793
ENST00000696070,ENSG00000171793
ENST00000648801,ENSG00000171793
ENST00000470271,ENSG00000171793
ENST00000475060,ENSG00000171793
